drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_max_neglog10p,median_abs_interaction_beta,mean_delta_r2
Doxorubicin,G1/S phase,-0.1562376816514274,0.0011085320768779,0.0457908922831609,True,True,19,56,1485,803,680,2,0,0.1,0,0,0.0,0.0,0.0,0.43368471266405995,3.691529047856235,0.04246322122553147,0.0011548748542467087
Doxorubicin,Checkpoint-regulated DNA repair,-0.1600483973076267,0.0006645040289456,0.0339955220918702,True,True,41,120,7023,3528,3482,13,0,0.1,0,0,0.0,0.0,0.0,0.4328942942143966,3.744810754950502,0.04321844829107889,0.0011580554412177657
Doxorubicin,Mismatch and excision repair,-0.1851027301665058,1.7306541861827895e-05,0.0001072925416096,True,True,32,96,4464,2392,2063,9,0,0.1,0,0,0.0,0.0,0.0,0.43152800240375844,3.1805797407941925,0.044202333384853354,0.001158075971042932
Doxorubicin,Regulation of beta catenin transcriptional activity,-0.0476356889998817,1.0,0.1697141820689771,True,True,10,30,405,282,123,0,0,0.1,0,0,0.0,0.0,0.0,0.4314756645099369,2.739298341696178,0.040772068001898004,0.0011598380477516384
Doxorubicin,BAF (SWI/SNF) complex,0.0568327802378533,1.0,0.0044081269390451,True,True,8,24,252,146,106,0,0,0.1,0,0,0.0,0.0,0.0,0.4312982257352874,2.543922529180053,0.045606249793187004,0.0011708113815104358
Doxorubicin,Resolution of D-loop structures,0.1443233127086019,0.0050984473597068,3.777861667371538e-05,True,True,9,27,324,176,144,4,0,0.1,0,0,0.0,0.0,0.0,0.4303270763125086,2.761606443032247,0.04646457629242193,0.0011600760040544915
Doxorubicin,EMT,0.0013360455848842,1.0,0.3331974713146275,True,True,14,42,819,464,354,1,0,0.1,0,0,0.0,0.0,0.0,0.4288336732749228,2.680944783788254,0.04983913390595174,0.0011446142535551974
Doxorubicin,Nuclear receptor signaling,-0.0745467150983527,1.0,0.6382179752759384,True,True,17,51,1224,674,550,0,0,0.1,0,0,0.0,0.0,0.0,0.4281515943578004,3.0341837250758372,0.041888494448203015,0.0011442741887370638
Doxorubicin,Chromosome centrometric region,-0.0203245905295263,1.0,0.2642070751419846,True,True,7,21,189,81,106,2,0,0.1,0,0,0.0,0.0,0.0,0.4276223049050186,2.1018463099186406,0.04863768653372876,0.0011510953628992297
Doxorubicin,Mitosis,-0.1646617761028629,0.0003522387476764,0.1087676783064446,True,True,29,85,3487,1831,1652,4,0,0.1,0,0,0.0,0.0,0.0,0.42752420463526103,3.973992420753484,0.04107583635049942,0.0011394352732830876
Doxorubicin,EGFR-MAPK signaling,-0.0225684703300679,1.0,0.343744804344212,True,True,23,67,2146,1103,1041,2,0,0.1,0,0,0.0,0.0,0.0,0.4263963886886878,2.815783066247875,0.04546320865483195,0.0011380749030623436
Doxorubicin,Metabolism,-0.0065851947730022,1.0,0.5979286031115645,True,True,18,53,1326,660,666,0,0,0.1,0,0,0.0,0.0,0.0,0.4255237902449666,2.6197932766872425,0.044305567564473645,0.0011342182166474077
Doxorubicin,RNA processing 1,-0.1182049659689489,0.0987949325085344,0.0589891642555653,True,True,30,89,3828,1700,2113,15,0,0.1,0,0,0.0,0.0,0.0,0.4254586604886599,3.42786954191583,0.04504197875302304,0.0011273347771423776
Doxorubicin,MAPK signaling,0.0725931439805498,1.0,0.1417429235855627,True,True,6,18,135,74,61,0,0,0.1,0,0,0.0,0.0,0.0,0.4247655217612222,2.3816434772089585,0.046798867236433415,0.0011398439151803768
Doxorubicin,Actin filament-based process,-0.1579202766882522,0.0008855687252469,0.6924177532949252,True,True,11,33,495,198,297,0,0,0.1,0,0,0.0,0.0,0.0,0.42427245018321635,2.26467301451949,0.04468148373307011,0.0011261326183956868
Doxorubicin,Ribosome biogenesis,0.0489632366941287,1.0,0.0013048433027423,True,True,18,52,1276,594,679,3,0,0.1,0,0,0.0,0.0,0.0,0.4234753730613654,2.531021831626602,0.044186974096927095,0.0011250487579627189
Doxorubicin,PML body,-0.0248598627556078,1.0,0.1905978270398473,True,True,9,27,324,171,153,0,0,0.1,0,0,0.0,0.0,0.0,0.4214641416718701,1.8808547432543927,0.05042039081646805,0.001090203835827611
Doxorubicin,Fas,0.0397323528472896,1.0,0.0239924266360653,True,True,7,21,189,94,94,1,0,0.1,0,0,0.0,0.0,0.0,0.4213383891717289,1.8986434756973556,0.047642772619673195,0.0011120788960485672
Doxorubicin,RNA processing 2,0.0517111812586001,1.0,0.0589891642555653,True,True,15,45,945,386,557,2,0,0.1,0,0,0.0,0.0,0.0,0.4193776871341769,2.7171866224384895,0.0405370988837271,0.0011246629328849381
Doxorubicin,Transcription coactivator activity,0.2246157963921559,2.003753896140381e-08,0.5231588237357191,True,True,5,13,66,40,25,1,0,0.1,0,0,0.0,0.0,0.0,0.41769170331667277,2.0197281663256454,0.035302914932788865,0.0010727552232807358
Doxorubicin,Ubiquitin regulation of p53 activity,0.0123305285852836,1.0,0.0128435787847395,True,True,9,25,277,122,155,0,0,0.1,0,0,0.0,0.0,0.0,0.41575322334368153,1.5614515854959725,0.04847913878444029,0.0010887051947092463
Doxorubicin,Regulation of adherens junction stability,0.0541721165266911,1.0,0.2665483130289413,True,True,10,30,405,259,145,1,0,0.1,0,0,0.0,0.0,0.0,0.4150668226415855,1.633099549957749,0.05164573238479128,0.0010680542878422467
Doxorubicin,Foxo signaling,-0.0722574588410748,1.0,0.0050736937899089,True,True,10,30,405,239,166,0,0,0.1,0,0,0.0,0.0,0.0,0.4130058438900386,2.358576864460633,0.04284872183960979,0.0011002933021406957
Doxorubicin,Extended PRC1 complex,0.1334674912263054,0.0186231701724663,0.2076422703644157,True,True,8,24,252,153,99,0,0,0.1,0,0,0.0,0.0,0.0,0.41249484293615785,2.6228832732928002,0.040990090415135016,0.0010921979776691525
Doxorubicin,RNA metabolism,0.1263170340774456,0.0415958070884341,0.0070181807520399,True,True,22,66,2079,966,1109,4,0,0.1,0,0,0.0,0.0,0.0,0.41212398668668765,3.5844825632669908,0.042242253426679956,0.0010903568547013145
Doxorubicin,NeST:163,-0.0506901786865511,1.0,0.5106156259287853,True,True,7,21,189,107,82,0,0,0.1,0,0,0.0,0.0,0.0,0.41038557864215236,2.2255055082072213,0.04263210970872824,0.0010675612791852735
Doxorubicin,Extracellular matrix organization,0.3015207159668209,0.0,0.4179639351006795,True,True,13,39,702,292,410,0,0,0.1,0,0,0.0,0.0,0.0,0.40871310949595685,2.538897675853106,0.0472582193816927,0.0010604016693259823
Doxorubicin,RPA complex associated proteins,0.1184901323354632,0.0958327929123366,4.353969226509484e-05,True,True,6,18,135,85,50,0,0,0.1,0,0,0.0,0.0,0.0,0.4075336924303998,2.3446292293181012,0.04345234059798202,0.0010843558738270907
Doxorubicin,Ribosome abundance control,0.0666584762053957,1.0,0.3905142171265057,True,True,12,36,594,229,365,0,0,0.1,0,0,0.0,0.0,0.0,0.405672194369679,2.1147160589697234,0.044313302058063594,0.0010490453588777335
Doxorubicin,Actin filaments,0.0840994889096926,1.0,0.5048278583371247,True,True,8,24,252,95,157,0,0,0.1,0,0,0.0,0.0,0.0,0.40377231723578255,2.26467301451949,0.04209470734663482,0.0010494897517464854
Doxorubicin,Cell projection morphogenesis,0.0742857524092297,1.0,0.631356910361499,True,True,8,24,252,173,79,0,0,0.1,0,0,0.0,0.0,0.0,0.40047819536200197,1.868179549600705,0.042531097705962424,0.0010297582904628027
Doxorubicin,Histone methyltransferase complex,0.1814915025479572,3.0143135188787085e-05,0.1419081585656429,True,True,11,31,435,273,160,2,0,0.1,0,0,0.0,0.0,0.0,0.39922336799868535,2.0668705469825843,0.03474289923439244,0.0010542193690292396
Doxorubicin,Actin and actin-associated proteins,0.1093973012679606,0.2382862095053188,0.5350463079636895,True,True,5,15,90,36,54,0,0,0.1,0,0,0.0,0.0,0.0,0.39831507086395823,2.26467301451949,0.03732661534097627,0.0010497131064098639
Doxorubicin,MHC class I including non-classical MHCs,-0.0100517646205854,1.0,0.7677997855513848,True,True,8,24,252,100,142,10,0,0.1,0,0,0.0,0.0,0.0,0.39789144420538153,1.8809587425933285,0.054689202797619046,0.0010189778872681699
Doxorubicin,PcG protein complex,0.210215996778584,2.716070963693085e-07,0.2259934861676522,True,True,9,27,324,198,126,0,0,0.1,0,0,0.0,0.0,0.0,0.3952282597785184,2.6228832732928002,0.039387957338476894,0.0010398138229812583
Doxorubicin,RAS-RAF-MAPK,0.1553988994509533,0.0012373638509972,0.3844586207476471,True,True,7,21,189,95,94,0,0,0.1,0,0,0.0,0.0,0.0,0.3931787307760401,2.815783066247875,0.03165217625238981,0.0010613861203962606
Doxorubicin,Oncogene induced senescence,-0.0355281685168982,1.0,0.2598932981619615,True,True,7,21,189,109,79,1,0,0.1,0,0,0.0,0.0,0.0,0.3906024233786824,2.4640015372969204,0.04334854438060553,0.0009898815514882177
Doxorubicin,Metabolic pathways,0.0013437465901349,1.0,0.5352050982347,True,True,12,36,594,270,324,0,0,0.1,0,0,0.0,0.0,0.0,0.3902564412862628,1.8485890881684985,0.03941324981507194,0.0010219786827100424
Doxorubicin,SMAD-TGFbeta signaling,0.003921184918615,1.0,0.1243792246696636,True,True,6,18,135,67,67,1,0,0.1,0,0,0.0,0.0,0.0,0.38565866223608974,2.008393358413516,0.04465694212825014,0.000989718524019261
Doxorubicin,Regulation of E2F transcription via DREAM complex,-0.0821631992993391,1.0,0.2598932981619615,True,True,11,33,495,271,223,1,0,0.1,0,0,0.0,0.0,0.0,0.38395497439651133,3.0249019409009854,0.03665292624630209,0.000980170507020747
Doxorubicin,Beta-catenin destruction complex,0.1117286363167575,0.1897916440208833,0.1923455258100152,True,True,5,15,90,50,40,0,0,0.1,0,0,0.0,0.0,0.0,0.3825222723123776,1.6899689183959292,0.04761163859705101,0.0009576332943507304
Doxorubicin,p53 regulation of cell cycle,-0.1812288715980798,3.1417466387573256e-05,0.2221940998891166,True,True,5,15,90,57,33,0,0,0.1,0,0,0.0,0.0,0.0,0.3820033772086568,2.2928201743616814,0.030718764533652982,0.00099292869626023
Doxorubicin,Culin-RIng uniqutin ligase complex,-0.0317138224979837,1.0,0.0478160563154132,True,True,8,23,231,91,140,0,0,0.1,0,0,0.0,0.0,0.0,0.38178881712720636,1.4758755772654553,0.045694806036019144,0.0009541951019412749
Doxorubicin,Neg Regulation EGFR,0.004388268645416,1.0,0.3896709402223403,True,True,6,18,135,78,57,0,0,0.1,0,0,0.0,0.0,0.0,0.38149389741954115,2.0111142710783896,0.04098406529245471,0.0010023844216740403
Doxorubicin,Histone modifications in DNA damage response,-0.0441463522955377,1.0,0.4939878301679619,True,True,6,14,79,31,48,0,0,0.1,0,0,0.0,0.0,0.0,0.38046522530455,1.5201277056205382,0.04520236878660793,0.000961159796016244
Doxorubicin,Transcription elongation,0.0114453951446,1.0,0.0176149532555932,True,True,8,24,252,130,121,1,0,0.1,0,0,0.0,0.0,0.0,0.37701448475813876,1.6468335772112366,0.04786156672976431,0.0009357386160347656
Doxorubicin,Regulation of nuclear protein ubiquitiation,0.0107077073832676,1.0,0.2123006676550933,True,True,11,32,465,260,203,2,0,0.1,0,0,0.0,0.0,0.0,0.3695526177451225,2.214656936466108,0.038920409820870805,0.0009152862005491088
Doxorubicin,Regulation of mRNA processing,0.2329347725525061,4.1228527258851955e-09,0.5086659259970318,True,True,7,21,189,88,101,0,0,0.1,0,0,0.0,0.0,0.0,0.3657199060786594,1.6282239149022126,0.030042498793898975,0.0009519032905824989
Doxorubicin,Histone methyltransferase subcomplex,-0.0182206117876079,1.0,0.1140482584404568,True,True,6,18,135,84,50,1,0,0.1,0,0,0.0,0.0,0.0,0.36474302676387255,1.9653749473375266,0.031426219371240606,0.000937019231768396
Doxorubicin,Regulation of TP53 Activity,-0.0821995014036828,1.0,0.0276113858999552,True,True,11,33,495,261,232,2,0,0.1,0,0,0.0,0.0,0.0,0.3629827907484904,2.35248263279178,0.03775181493432471,0.0009043530313414928
Doxorubicin,Regulation of androgen receptor signaling pathway,0.0497527079791093,1.0,0.3192861186129078,True,True,5,15,90,61,29,0,0,0.1,0,0,0.0,0.0,0.0,0.29966904812621187,1.520390087014573,0.029228701037075984,0.000667297598255278
Doxorubicin,H3 acetylation and H3K4 methylation crosstalk,0.2126351720246209,1.7731431478651419e-07,0.0890367053970998,True,True,5,13,66,43,22,1,0,0.1,0,0,0.0,0.0,0.0,0.2939732253255981,2.086666198006786,0.02374714982705378,0.0007024394816617717
Etoposide,Endoplasmic Reticulum protein processing,0.0507650622424028,1.0,0.4509829392592724,True,True,6,18,135,75,60,0,0,0.1,3,3,0.022222222222222223,0.022222222222222223,0.04,0.5637814230609536,4.290033413822818,0.04380781563901023,0.001773204770592806
Etoposide,MutS homologs,-0.0842227780506984,1.0,0.0009215849600614,True,True,5,15,90,50,38,2,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.02,0.5768386303273659,2.7826899808872376,0.0552770704264011,0.001748574875756146
Etoposide,Cohesin,0.0614173134949676,1.0,0.0386132213618355,True,True,5,15,90,51,39,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.0196078431372549,0.49205434465357356,2.829716410852081,0.04583843550816412,0.001420663534764104
Etoposide,Structural constituent of muscle,0.0800283656077907,1.0,0.5510547531634511,True,True,6,18,135,49,86,0,0,0.1,1,1,0.007407407407407408,0.007407407407407408,0.02040816326530612,0.43859061977155767,2.968514603280702,0.04500222977634512,0.0012318087767453016
Etoposide,RAS-RAF-MAPK,0.0338299964156392,1.0,0.3844586207476471,True,True,7,21,189,92,97,0,0,0.1,1,1,0.005291005291005291,0.005291005291005291,0.010869565217391304,0.4013766152466124,2.9902096122545583,0.031727970266462915,0.0011141598404366103
Etoposide,NeST:163,0.0074034423512195,1.0,0.5106156259287853,True,True,7,21,189,103,86,0,0,0.1,1,1,0.005291005291005291,0.005291005291005291,0.009708737864077669,0.3566175369963938,3.11704852531608,0.03428347808438137,0.0009305899082767149
Etoposide,Regulation of beta catenin transcriptional activity,-0.0554009833574401,1.0,0.1697141820689771,True,True,10,30,405,272,133,0,0,0.1,1,1,0.0024691358024691358,0.0024691358024691358,0.003676470588235294,0.46068762318760437,3.4997088687514393,0.04038649301972466,0.0013341154508693073
Etoposide,Regulation of nuclear protein ubiquitiation,0.0534546708159838,1.0,0.2123006676550933,True,True,11,32,465,259,204,2,0,0.1,1,1,0.002150537634408602,0.002150537634408602,0.003861003861003861,0.42006055999018477,3.5347819660892057,0.039433821072207935,0.0011570210319620158
Etoposide,NeST:16,0.0644518292216504,1.0,0.5752170125297349,True,True,22,64,1954,956,998,0,0,0.1,4,4,0.0020470829068577278,0.0020470829068577278,0.0041841004184100415,0.43807440912876416,4.753997085959627,0.04138137633758547,0.0012390811374233825
Etoposide,Regulation of TP53 Activity,-0.0441788925766213,1.0,0.0276113858999552,True,True,11,33,495,255,238,2,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.00392156862745098,0.40038740063496914,3.7634996867838164,0.039574954678044935,0.0010850279246043453
Etoposide,Homologous recombination,-0.132249024885775,0.0256342133719249,0.0002506369315357,True,True,12,36,594,343,247,4,0,0.1,1,1,0.0016835016835016834,0.0016835016835016834,0.0029154518950437317,0.42522881681562125,3.7634996867838164,0.04288930626717748,0.0011822732621433844
Etoposide,Apoptosis Regulation,0.013441480599449,1.0,0.5504544526135874,True,True,13,37,631,291,337,3,0,0.1,1,1,0.001584786053882726,0.001584786053882726,0.003436426116838488,0.46862124551770923,4.841515192739135,0.04378480350398387,0.0013318392621772832
Etoposide,NeST:29,0.0215726274030307,1.0,0.3573601871458207,True,True,14,40,742,343,399,0,0,0.1,1,1,0.0013477088948787063,0.0013477088948787063,0.0029154518950437317,0.4577473442843563,4.753997085959627,0.04302503284038852,0.0013076029875278272
Etoposide,Protein Transport,0.1470539297953665,0.0045063283049371,0.167871834573049,True,True,15,45,945,539,406,0,0,0.1,1,1,0.0010582010582010583,0.0010582010582010583,0.0018552875695732839,0.4940829336469714,4.290033413822818,0.042027527228576826,0.0014388793259966467
Etoposide,Regulation of immune responses,0.0202343727996481,1.0,0.9117647058823538,True,True,57,168,13863,5109,8623,131,0,0.1,1,1,7.213445863088797e-05,7.213445863088797e-05,0.00019573302016050108,0.4580972524525056,6.535875395979624,0.04351478504037509,0.0013119718091514894
Etoposide,Immune system,0.010827973041929,1.0,0.9117647058823538,True,True,99,289,41333,16767,24394,172,0,0.1,1,1,2.4193743497931435e-05,2.4193743497931435e-05,5.964096141229796e-05,0.43902755718156816,6.535875395979624,0.04284127039498378,0.0012345068160416672
Etoposide,mTOR regulation of mRNA translation,-0.0740583872972568,1.0,0.5170690929667775,True,True,5,14,78,44,34,0,0,0.1,0,0,0.0,0.0,0.0,0.5902589819252467,2.3725804845930147,0.042868582223260565,0.0018837223997623968
Etoposide,NeST:80,0.0960091453377417,0.8961568555111701,0.4718099527574322,True,True,7,21,189,96,93,0,0,0.1,0,0,0.0,0.0,0.0,0.5403635286134093,2.891665074002941,0.061520387408115065,0.0016308830335172708
Etoposide,Mediator/CCR-NOT complex,-0.1273309726970369,0.0439869611466607,0.1243792246696636,True,True,9,27,324,156,167,1,0,0.1,0,0,0.0,0.0,0.0,0.5246099250794473,2.786321867204009,0.052832503088333885,0.001578724425568806
Etoposide,NeST:49,0.076653338529291,1.0,0.4718099527574322,True,True,8,23,231,117,114,0,0,0.1,0,0,0.0,0.0,0.0,0.504075578962253,2.891665074002941,0.05517806158505561,0.0014966017144888916
Etoposide,p53 regulation of cell cycle,-0.2050936598321651,1.0006989485944473e-06,0.2221940998891166,True,True,5,15,90,56,34,0,0,0.1,0,0,0.0,0.0,0.0,0.49784492242054795,1.688392791638143,0.04608006160851576,0.0013693109043222248
Etoposide,Type I interferon signaling pathway,0.1821843549170782,3.762186896993924e-05,0.4040194593168256,True,True,7,21,189,47,134,8,0,0.1,0,0,0.0,0.0,0.0,0.4890567726765558,1.430017485980355,0.049230022284092276,0.001423775433521275
Etoposide,Actin cytoskeleton,0.0314123910282182,1.0,0.3192861186129078,True,True,5,15,90,32,58,0,0,0.1,0,0,0.0,0.0,0.0,0.48452264002236123,1.6084393374617973,0.047001782302176276,0.0014064384962549012
Etoposide,CDK holoenzyme complex II,0.0281594677052141,1.0,0.1433373151995567,True,True,17,49,1129,482,641,6,0,0.1,0,0,0.0,0.0,0.0,0.47572604010276653,2.8429567098243265,0.040018815930017784,0.0013900548355620433
Etoposide,Extended cohesin complex,-0.0242299600021662,1.0,0.0127014052567722,True,True,6,18,135,79,56,0,0,0.1,0,0,0.0,0.0,0.0,0.47338991943756814,2.829716410852081,0.04021870153818369,0.0013566592006938763
Etoposide,MHC class I including non-classical MHCs,-0.0801768570038584,1.0,0.7677997855513848,True,True,8,24,252,98,144,10,0,0.1,0,0,0.0,0.0,0.0,0.4728791417526643,1.889133100722108,0.05475340707823212,0.0013267730534333834
Etoposide,Mediator complex,-0.0731014780737794,1.0,0.1243792246696636,True,True,6,18,135,71,63,1,0,0.1,0,0,0.0,0.0,0.0,0.4716391631489857,1.919057689182594,0.05278480268973418,0.0013333453084987922
Etoposide,mTOR regulation of autophagy/ribosome biogenesis,-0.0945008459725231,1.0,0.1742497663056277,True,True,8,23,231,118,113,0,0,0.1,0,0,0.0,0.0,0.0,0.4673491448407485,2.3725804845930147,0.040750530300848645,0.0013418364355826822
Etoposide,Positive regulators of transcription,-0.0397256098710529,1.0,0.4040194593168256,True,True,15,43,862,476,383,3,0,0.1,0,0,0.0,0.0,0.0,0.46586377166786164,3.295352450027449,0.04072497704186931,0.0013337172953423668
